Server ID,Sponsor,Server Name,Server Lat,Server Lon,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:45:41.434144Z,2318.4023420370145,135.677,185118801.40321755,90036991.95934692,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:52:07.987972Z,2318.4023420370145,114.87,140668158.55254653,69088440.48044227,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:58:31.258649Z,2318.4023420370145,116.749,221333835.5532597,74410907.2653573,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:04:51.980973Z,2318.4023420370145,113.442,151989302.761553,71343780.75902508,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:11:25.702192Z,2318.4023420370145,118.118,225431752.02826622,115762289.55297323,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:17:50.395502Z,2318.4023420370145,116.063,231464889.5271209,81696833.18707678,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:23:59.119476Z,2318.4023420370145,118.527,158417461.02204117,105135907.9895352,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:30:19.214516Z,2318.4023420370145,120.317,179449547.28141022,1713850.8834590276,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:36:38.048172Z,2318.4023420370145,204.791,224850396.8695208,90092257.01211697,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:42:57.129891Z,2318.4023420370145,114.387,175733247.80680346,72322056.86392833,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:49:29.784522Z,2318.4023420370145,115.849,208733113.7884593,103080224.51273061,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T22:55:39.737058Z,2318.4023420370145,118.417,202518886.15140438,82085708.65753293,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T23:01:58.546766Z,2318.4023420370145,114.945,138841595.61866096,93072857.18542247,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T23:08:10.701220Z,2318.4023420370145,115.953,193936145.18761677,95980103.59338608,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T23:14:29.453220Z,2318.4023420370145,114.822,157741698.9616238,96545473.32107243,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T23:21:05.118016Z,2318.4023420370145,119.597,227470646.5953327,79130656.98523067,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T23:27:24.249419Z,2318.4023420370145,116.531,141426560.20564416,94440873.98475972,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T23:33:40.523326Z,623.9509068506549,80.273,273766143.2207683,154305290.39902738,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-15T23:39:42.441341Z,616.1914891047754,27.659,307810775.9685628,222278040.14013946,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-15T23:45:58.779450Z,650.1856744310192,37.092,75722257.24191831,197942523.41989353,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T23:52:04.198419Z,633.5946906273784,34.083,373740022.63822526,166674275.34812337,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-15T23:58:09.157578Z,616.1914891047754,25.841,324024082.55315083,176653040.0953024,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:04:08.732865Z,616.1914891047754,28.232,323971105.96823275,169110209.4101991,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-16T00:10:25.856025Z,633.5946906273784,37.009,348282415.613547,194591368.33529106,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:16:37.841144Z,616.1914891047754,27.89,321454361.45289844,202955843.65673882,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:22:49.761936Z,616.1914891047754,29.335,379069808.5450444,198378041.22384128,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-16T00:28:46.219306Z,633.5946906273784,32.807,344326067.2072854,184700879.6813753,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:34:45.041863Z,616.1914891047754,27.993,304505799.52821535,193643594.3055792,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:40:41.647824Z,616.1914891047754,26.699,323161118.27723163,193497358.43497288,,177.97.170.228
46657,Vivo,Palmeira,-25.4247,-50.0048,2026-08-16T00:47:02.294105Z,571.3201923699514,47.067,92550621.12893298,104096963.55724482,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:52:58.011163Z,616.1914891047754,29.966,381944820.0754264,198762284.43911907,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T00:59:02.948164Z,616.1914891047754,28.89,381271685.9212434,198366786.78938478,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-16T01:05:10.303546Z,650.1856744310192,33.674,100360776.57160288,169719960.43975046,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T01:11:13.099018Z,616.1914891047754,25.997,304676999.2082747,196059734.3112198,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T01:17:09.119024Z,616.1914891047754,27.626,334108426.130686,190631074.42493683,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-16T01:23:16.874583Z,650.1856744310192,29.215,222944932.7614184,131454433.05585429,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T01:29:19.110633Z,616.1914891047754,26.58,386448169.67676246,182262801.36129314,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-16T01:35:17.320856Z,633.5946906273784,35.22,324252278.3328559,156128633.73551586,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T01:41:23.125967Z,616.1914891047754,27.318,283980685.4281424,179173921.45759213,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T01:47:37.548262Z,616.1914891047754,32.172,293536482.915997,205048201.26610982,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-16T01:53:46.662960Z,650.1856744310192,28.707,154936343.77136692,130455407.04656342,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-16T01:59:57.790335Z,650.1856744310192,27.783,136092139.64418358,67685801.49921866,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T02:06:20.415515Z,616.1914891047754,26.426,324694255.40421903,184405813.06230476,,177.97.170.228
61461,Vivo,Itaiópolis,-26.3395,-49.9061,2026-08-16T02:12:36.672003Z,650.1856744310192,33.663,108595490.88791107,83252588.59658955,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T02:18:36.757226Z,616.1914891047754,29.188,338933900.96912193,177864293.0320143,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-16T02:24:46.264340Z,623.9509068506549,37.941,327874982.1030288,128694397.66617541,,177.97.170.228
41976,Vivo,São Bento do Sul,-26.25,-49.3836,2026-08-16T02:31:03.096626Z,616.1914891047754,28.695,345505225.25069714,223370396.9765007,,177.97.170.228
69917,Vivo,Santa Fé do Sul,-20.2114,-50.9272,2026-08-16T02:37:10.280192Z,457.6639135155369,34.667,325602830.43142587,167967676.35171634,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T02:43:17.117450Z,362.31451561680916,27.251,355797903.71578807,195933749.55170444,,177.97.170.228
69917,Vivo,Santa Fé do Sul,-20.2114,-50.9272,2026-08-16T02:49:25.684317Z,457.6639135155369,37.274,320267318.5705192,159171421.42325553,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T02:55:43.844166Z,362.31451561680916,25.842,335538752.38583386,173714122.46331105,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:01:41.674100Z,362.31451561680916,28.224,363224055.3744091,177173639.5504162,,177.97.170.228
